company_name,company_code,question,answer,ask_date
上港集团,(600018),"尊敬的上港集团董秘，您好。请问上港集团可以考虑收购腾龙股份吗？腾龙股份的子公司新源动力是国际一流的氢能源燃料电池龙头企业。目前腾龙股份的资产高达35亿，并且拥有百亿多订单，其子公司新源动力也即将上市。建议上港集团可以考虑低价收购腾龙股份，谢谢。

精简后：

请问上港集团可以考虑收购腾龙股份吗？腾龙股份的子公司新源动力是国际一流的氢能源燃料电池龙头企业，目前腾龙股份资产高达35亿，拥有百亿多订单，其子公司新源动力即将上市。建议上港集团考虑低价收购腾龙股份。",公司主要从事港口相关业务。,2022年04月18日
上港集团,(600018),上港集团可以考虑收购腾龙股份吗？腾龙股份的子公司新源动力是国际一流的氢能源燃料电池龙头企业，其主要产品包括膜电极、电堆及系统等均为核心高利润产品。强烈建议上港集团收购腾龙股份。,公司主要从事港口相关业务。,2022年04月17日
上港集团,(600018),上港集团董秘，我已仔细阅读贵公司2021年报第16-19页的“主要控股参股公司分析”，注意到其中并未公布上港集团重要子公司——海港足球俱乐部的全年财务数据。按照相关规定，该子公司显然满足披露标准，且无论经营规模还是重要性程度均远高于其他已披露的子公司，另外在往年也均有正常披露。为何今年未能披露？海港足球俱乐部的财务数据对投资者投资上港集团股份具有重大意义，特此恳请告知未予披露的原因，谢谢。,公司信息披露严格遵守《上海证券交易所股票上市规则》等规定履行信息披露义务，主营业务为港口相关业务，并依据净资产规模等主要指标对主要控股参股公司进行确定。,2022年04月05日
上港集团,(600018),您好，请问贵公司今年整体经营状况还好吗？前一季度同比2011年有增长吗？如有，增了多少？疫情和俄乌战争影响是正面还是负面？谢谢。,公司于2022年4月1日披露了《2022年第一季度业绩预增提示性公告》，经财务部门初步测算，预计2022年第一季度公司实现归属于上市公司股东的净利润约人民币51.8亿元。,2022年03月26日
上港集团,(600018),3月28日，上海以黄浦江为界分区分批实施核酸筛查，浦东先行实施封控，请问上港集团是否能全力以赴，保证东海不出现多出很多飘在海上的国际货轮的情况。,公司作为城市运行重要保障单位，坚决贯彻落实我市各项疫情防控措施，全港上下统一思想，快速行动，发扬决战决胜精神。港口生产运行关键岗位、重要保障人员正坚守工作岗位，全力守护港区防疫安全，确保港口生产运行及民生和防疫物资运输畅通。目前，除极端恶劣天气影响外，全港各生产单位保持24小时作业。,2022年03月28日
上港集团,(600018),交通运输部发文下降港口费用，上港集团一些费用下降10%，如何看待这一变化，是否构成重大不利影响？,根据交通运输部近期下发的相关文件通知内容，不会对公司产生重大不利影响。,2022年03月02日
上港集团,(600018),"尊敬的董秘，您好：

请教两个问题：

1、上港集团对罗泾港区的固定资产和在建工程的减值计提，政府是否有相应补偿？
2、在财报年度中，上港集团未对宁波港的长期股权投资进行减值计提，但为何要对南京港的长期股权投资计提216,573,608.60元？这是否会形成损失？

精简后：

1、上港集团对罗泾港区的固定资产和在建工程的减值计提是否存在政府补偿？
2、上港集团为何仅对南京港的长期股权投资计提216,573,608.60元作为减值，且是否会因此形成损失？",根据有关部门环境保护的要求以及公司转型发展的需要，我们对罗泾港区相关资产进行了减值测试评估，并根据评估结果计提了固定资产减值准备，目前，相关资产未涉及政府补偿事宜。同时，我们对南京港的股权资产计提长期股权投资减值准备。,2022年03月30日
上港集团,(600018),"根据公司章程第一百六十一条所述的当年利润，并未特指上港集团母公司实现的净利润，而是指全体股民公认的上港集团上市公司当年净利润。另外，请问2021年上港集团母公司实现的净利润人民币6,988,745,217.32的统计口径是什么，与归属于上港集团上市公司股东的净利润14,682,049,061.06元差异在哪里？能否明确说明。",根据《上海证券交易所股票上市规则》的有关规定，上市公司在制定利润分配方案时，应当以母公司报表中可供分配利润为依据。,2022年03月30日
上港集团,(600018),上港集团近几年来的研发投入不断增加，研发成果显著，可喜可贺！2020年上港集团的研发投入达到8234万元，能否查询一下这8234万元中有多少是来自银行贷款？,公司2020年的研发投入均为自有资金。,2022年02月09日
上港集团,(600018),上港集团正在努力打造成为国际航运中心，但目前还需不断提高综合竞争力，请问上港集团是否也在同步推进人民币离岸金融业务？,公司将根据实际业务情况研究相关政策。,2022年02月18日
上港集团,(600018),关于分红：上港集团是否可以将对外投资的股票或者分拆上市子公司的股份进行分红？,《公司章程》中规定：公司应采取积极的股利政策，每年应将当年利润中不少于50％的可分配利润向股东进行分配。利润分配方式可包括现金、股票或两者相结合的形式，以及其他法律、行政法规所允许的分配形式。在利润分配中，优先考虑现金分红而非股票股利。,2022年02月21日
上港集团,(600018),上港集团：请问沪东码头的自动化升级项目是否已获得阶段性成果？何时能完成升级改造。,按照公司统一部署，沪东公司实施的传统集装箱码头升级改造项目已于2021年成功取得了预期的阶段成果。传统集装箱码头的自动化升级创新是一个循序渐进的过程，公司正在逐步推进实施。,2022年01月05日
上港集团,(600018),请问上港集团董秘的电话分机号是多少？总机都不知道，谢谢。,公司董秘负责的投资者接待热线电话为：021-35308688。公司总机号码为：021-55333388。,2022年01月12日
上港集团,(600018),关于上港集团分红承诺的问题，上港集团2020年度年报35页显示，上港集团2018-2020年度每年分红金额，占合并报表中归属于上市公司普通股股东的净利润的比率分别为34.73%，37.08%，35.71%。在同页的承诺事项中明确表示“每年应将当年利润中不少于50％的可分配利润向股东进行分配”。请问上港集团连续3年都没达到承诺的50%分红比率，为何却说严格履行了承诺？可供分配利润是否等于当年净利润-10%法定盈余公积？是否意味着分红要达到净利润的45%？,上港集团自上市以来，分红比例均符合《公司章程》的规定，保持了较高的分红派息比例。以2020年度利润分配为例，利润分配方案以母公司实现的净利润为基数，当年母公司实现净利润约为66亿元，提取法定公积金10%后，可分配利润约为59亿元。公司将提取后可分配利润的50%，按持股比例向全体股东进行分配，每10股派发现金红利1.28元（含税）。2020年度公司现金分红金额占合并报表中归属于上市公司股东的净利润比例为35.7%。,2022年01月14日
上港集团,(600018),"公司章程规定“上港集团每年应将当年利润中不少于50％的可分配利润向股东进行分配。”
请问上港集团自17年度开始，每年分红比率降至35%，公司章程中所指的“50％的可分配利润”具体指什么口径？根据2020年度年报第178页显示，上港集团归属母公司的净利润为83.07亿，提取法定盈余公积6.55亿，据此计算得出当期可分配利润为（83.07-6.55）亿。按照50%比例分红，理论上的分红金额应为38.26亿。但实际分红金额只有33.6亿，请问如何理解这其中存在的差距？这是否涉嫌违反承诺？",上港集团自上市以来，分红比例均符合《公司章程》的规定，保持了较高的分红派息比例。以2020年度利润分配为例，当年母公司实现净利润约为66亿元，提取法定公积金10%后，可分配利润约为59亿元。公司将这50%的可分配利润，按照持股比例向全体股东进行分配，每10股派发现金红利1.28元（含税），这一方案符合《公司章程》的相关规定。,2022年01月14日
上港集团,(600018),上港集团2021年年报业绩较好，而股票价格不涨反跌，上港集团子公司分拆上市是否是近期上港集团股票走低的主要原因？,公司筹划控股子公司锦江航运分拆上市事项，这有利于资本市场优化资源配置，促进公司及锦江航运业务的共同发展，符合公司的战略规划和长远发展。公司股价波动受多因素影响，其中基本面是重要因素，但宏观经济状况和二级市场供求关系的影响也不容忽视。公司持续关注二级市场股价表现，致力于提升效益增长，保持利润可持续增长，这是支撑股价最重要的基础。,2022年01月17日
上港集团,(600018),尊敬的董秘，您好！中远海控的运价在一年内翻了六倍，请问上港集团的码头费用为何不能相应上涨呢？这难道不是在补贴美国人吗？,船公司运价体系和码头费率体系不一样，公司码头费率主要基于国家政策、市场环境等因素进行市场化定价，并向有关部门报备。在国家发展和改革委员会及交通运输部的指导下，公司着力规范上海港港口生产经营行为，持续营造公平竞争市场环境，以促进港口行业健康发展。,2022年01月17日
上港集团,(600018),尊敬的董秘，您好！上市公司上港集团为何要维持一支足球队，这种做法似乎不太符合常规。我想了解，这支足球队的存在是基于商业考量还是政府行为？我强烈建议上港集团出售足球队。作为股东，我不愿意承担养足球队的成本。此外，请问上港集团旗下的海法港口收益何时进行并表处理？,公司关注城市体育事业发展，涉足足球事业，这是公司在发展自身、回报社会、履行社会责任以及投身上海城市建设和体育发展的一项内容。同时，这也是在国家加快发展体育产业，特别是足球产业的背景下，公司进一步涉足体育产业的一次重要尝试。关于以色列海法新港，公司全资子公司于2021年9月1日举行了开港仪式，并已纳入并表范围。,2022年01月17日
上港集团,(600018),请问上港集团何时发布年报预告？,公司严格按照《上海证券交易所股票上市规则》的有关规定，做好相关信息披露工作，请持续关注公司相关信息。,2022年01月04日
上港集团,(600018),上港集团俱乐部的预备队是否可在未来的2年内做到70%的球员都是从大学生足球联赛中非体育特长生及非体育高校进行选拔，同时用3年时间做到一线队有60%的球员是从大学生足球联赛中非体育特长生及非体育高校进行选拔？,体育是教育中不可分割的一部分，大学生足球联赛的角色预期会得到更广泛的重视。从足球运动的普及和扩大足球人口角度看，在学校推广足球项目是最有效的途径之一。海港俱乐部在建设自身职业化青训体系、实现自我造血的同时，也在积极探寻体教结合的新路径，与众多学校进行深度合作，并从中探索体教融合的可能性，旨在通过持续的积极尝试推动足球事业的可持续发展。,2022年01月04日
上港集团,(600018),上港集团“5G+L4”智能项目是否属于数字经济领域，会推广到上港集团的其他港区吗？,上海洋山港区智能重卡示范运营是推动智能网联汽车从技术研发向商业落地的前瞻探索，也是落实我国交通强国战略、加快上海城市数字化转型以及实现交通领域碳达峰、碳中和的具体举措。未来，上港集团将依托国家重点研发项目——大型集装箱港口智能绿色交通系统关键技术的研究，通过面向典型场景下的集成创新，破解临港地区、东海大桥与洋山港区域的大运量运输瓶颈，构建数字化基础设施，并加快推动智能集疏运系统的建设，以重塑智能绿色交通体系，为提升城市综合竞争力注入新动能。,2021年12月30日
上港集团,(600018),这次上港集团提价，请问对上港集团业绩提升有多大？,公司目前没有发布相关提价信息。,2021年12月17日
上港集团,(600018),请问上官新闻的宋承良和东方日体育日报的陈华是否是上港集团海港俱乐部的御用记者呢？,公司及足球俱乐部与媒体单位非从属关系，不具有约束媒体记者言论的权限。有关足球俱乐部的信息，请关注俱乐部官方网站。,2021年12月16日
上港集团,(600018),上港集团宣布内贸中转20英尺重箱由原来的160元上调至240元，并将从2022年1月1日起执行。请问上港集团的20英尺重箱业务占比多大？,公司内贸中转20英尺重箱占比约为5%。,2021年12月14日
上港集团,(600018),大通胀时代，港口的运营成本上升很大，宁波舟山港开始提价10%，请问上港集团何时也开始提价？,公司如有相关信息且达到信息披露标准，将及时履行信息披露义务，具体收费标准请以公司公示为准。,2021年12月03日
上港集团,(600018),上港集团为市值管理，加大了分红力度，市场反应良好，建议上港集团效仿中远海控，增加分红，并积极回应投资者的各类问题。,公司章程规定，公司应采取积极的股利政策，每年分配不少于当年利润50％的可分配利润给股东，分红方式可以是现金、股票或两者结合，以及其他法律、行政法规许可的形式。在利润分配中，优先考虑现金分红。自上市以来，公司分红始终遵循公司章程，保持了较高的分红派息比例。,2021年12月01日
上港集团,(600018),上港集团的第三季度新增30亿财务费用，对二级市场造成较大冲击，股价持续下跌，今年上港集团的股价几乎跌回原点。请问公司有何措施以提振股价？,截至今日收盘，公司股票收盘价格为5.57元/股，较2020年末上涨约25%。,2021年12月01日
上港集团,(600018),投资者有两个问题请教：一是上港集团近来大股东改换，对上港集团未来定位和经营管理有何方面影响？二是上港集团最新股东人数是多少，查询是否需要付费？,公司于11月16日披露了《上港集团关于股份无偿划转的提示性公告》，就股份无偿划转事项进行提示说明，该事项不会对公司正常的生产经营活动产生影响。根据中国证券登记结算有限责任公司现行业务申请规则，除特定情况（如召开股东大会或有权机关要求）外，上市公司无法查询特定日期的股东名册。公司最新股东数请查阅2021年第三季度报告中披露的相关信息。,2021年11月24日
上港集团,(600018),截至2021年11月19日，上港集团的股东数是多少？,根据中国证券登记结算有限责任公司目前业务申请规则，除特定情况（如召开股东大会、有权机关要求等）外，上市公司无法查询特定日期的股东名册。公司股东数请查阅公司定期报告中披露的相关信息。,2021年11月22日
上港集团,(600018),"您好，上港集团！请问上港集团三季度此次确认退休人员的社会化统筹外费用是一次性的吗？
去掉打招呼、寒暄语句后：

请问上港集团三季度此次确认退休人员的社会化统筹外费用是一次性的吗？",公司根据国务院办公厅相关文件精神，依据第三方机构的精算结果，根据企业会计准则对退休人员的设定受益计划，确认退休人员的社会化统筹外费用。,2021年11月19日
上港集团,(600018),上港集团三季度的管理费用比一二季度增加了很多，请问主要是什么原因？,主要原因是：根据国务院办公厅《关于国有企业退休人员社会化管理的指导意见》（厅字19号）、《国有企业退休人员社会化管理有关问题解答》（国资厅发改革〔2020〕36号）等文件精神，公司正推进实施退休人员社会化管理工作。依据第三方机构的精算结果，公司按照企业会计准则对退休人员的设定受益计划，确认了退休人员的社会化统筹外费用。,2021年11月15日
上港集团,(600018),上港集团是如何管理供应商的，有使用专门的系统吗？比如SAP、泛微OA等，还是通过其他方式去进行管理的呢？,公司根据内部相关采购制度及使用内部相关管理平台等进行供应商规范管理。,2021年11月11日
上港集团,(600018),上港集团今年业绩大幅高于去年，但是股价并未反映出上港集团真实的业绩水平。近期，上港集团股价暴跌，表现明显弱于大盘。请问上港集团是否存在不为人知的潜在风险隐患？对于股价暴跌的情况，管理层是否有相应的应对措施？,公司目前生产经营活动正常，三季度归属于上市公司股东净利润约30.25亿元，同比增长39.32%。公司除已披露的信息外，不存在应披露而未披露的信息。股价波动受多种因素影响，公司持续关注二级市场股价表现，并致力于提升效益增长以支撑股价。,2021年11月15日
上港集团,(600018),上港集团股价低估，低于每股净资产，建议上港集团做一下市值管理。,截至三季度末，公司每股净资产为4.12元，公司将持续做好市值管理工作。,2021年11月11日
上港集团,(600018),上港集团三季度的以色列港口和湖州内河港开业后运营是否正常。,以色列海法港和湖州上港目前运营正常。,2021年11月10日
上港集团,(600018),上港集团近期股价断崖式下跌，对此您怎么看，是发生了什么？是下半年港口冷清了吗。,公司目前生产经营活动正常，三季度归属于上市公司股东净利润约30.25亿元，同比增长39.32%。公司除已披露的信息外，不存在应披露而未披露的信息。股价波动受多种因素影响，公司持续关注二级市场股价表现，并努力提升效益增长以作为支撑股价的重要保障。,2021年11月09日
上港集团,(600018),"以下是针对上港集团在2020年1月-3月期间的捐赠信息的问题，希望得到解答。

1. 2020年1月-3月期间，上港集团是否有针对抗击新冠疫情的对外捐赠？
2. 其中，实物捐赠和货币捐赠金额分别是多少？
3. 上港集团是否有涉及定向捐赠，具体金额是多少？
4. 相关的捐赠信息是否已对外披露？

谢谢！",公司2020年相关捐赠信息已在2020年年度报告和可持续发展报告中披露。,2021年10月27日
上港集团,(600018),请问上港集团目前对登上外轮的引航员、理货员、装卸工人等实行什么样的防疫规定？比如封闭式管理，轮休外出是否需要执行14天集中隔离+7天居家隔离？如果装卸工人短缺，近期是否有招聘计划，预计何时能缓解短缺状况？,公司严格按照上海市港口口岸疫情联防联控工作小组办公室下发的《上海港口高风险人员集中居住点疫情风险防控管理要求（试行）》的相关要求，落实一线高风险作业岗位人员的集中居住管理。目前公司港口作业一切运转正常。,2021年10月22日
上港集团,(600018),"您好，上港集团是否建立了财务共享中心，具体是哪一年建立的？谢谢！
（调整后）

上港集团是否建立了财务共享中心，具体是哪一年建立的？",公司目前尚未建立。,2021年10月08日
上港集团,(600018),请问上港集团从贵公司装箱出口进口，主要是什么货物呢？煤炭？钢铁？纺织品？机电产品？电子产品？请问上港集团有无分析统计各占多大比例。,关于货物品种的统计数据，请查询中国海关总署和上海海关在其官网公布的相关数据。,2021年09月09日
上港集团,(600018),21年半年报数据显示，上港集团净利润率为52%，毛利率为44%，这两项指标均大幅高于过去10年的水平。请问是什么原因导致的？,主要原因一是根据2017年财政部发布的《企业会计准则第14号——收入》修订通知（财会【2017】22号），公司自2020年1月1日起执行新收入准则，导致代理业务收入成本核算口径发生变化，从而使得营业收入、营业成本同比减少；二是2021年上半年公司净利润有所增长。,2021年09月01日
上港集团,(600018),"上港集团您好：请教两个问题：

1、2020年末，上港集团下属明东集装箱码头的总资产为443485.89万元，至2021年6月末，明东集装箱码头的总资产增长至721288.59万元，增加了277802.7万元；
2、2020年末，上港集团下属沪东集装箱码头的总资产为151408.1万元，而到了2021年6月末，沪东集装箱码头的总资产增至576653.04万元，增加了425244.94万元。

请问：上述资产增加的主要原因是什么？谢谢。",上述两家公司资产增加主要因为自2021年1月1日起执行新租赁准则。根据新租赁准则，公司从2021年1月1日起对所有租入资产（选择简化处理的短期租赁和低价值资产租赁除外）按照未来应付租金的最低租赁付款额现值确认使用权资产及租赁负债，并分别确认折旧及未确认融资费用，不调整可比期间信息。,2021年08月30日
上港集团,(600018),上港集团：8月18日，您表示沪东公司传统码头正按照改造计划逐步推进，但在半年报中的在建工程未反映出沪东公司的改造项目，是否已经转固？谢谢。,沪东传统码头改造为自动化改造创新性研究项目，列支研发费用。,2021年08月30日
上港集团,(600018),请问上港集团在2018年是否进行了社会捐赠？具体数额是多少？这些捐赠信息是否在上港集团的CSR报告中公开？如果并未披露，请问原因是什么？,公司自2009年起每年在上交所发布可持续发展报告。2018年相关捐赠数据可查阅当年发布可持续发展报告的绩效数据部分。,2021年08月17日
上港集团,(600018),上港集团的利润表数据是否准确，2020年年报中261减去215等于105？请予以核实并指导。,公司2020年度报表是根据财政部报表列报的要求编制，并经过会计师事务所审计后披露。,2021年08月05日
上港集团,(600018),上港集团持有寸滩港35%的股份，目前寸滩港已经拆迁被收储。按照收储及补偿方案，上港集团按照份额可以收回投资及土地补偿，估计金额达几十亿。上港集团是否正在跟踪此事进展？,公司相关下属公司正在推进相关工作。,2021年08月02日
上港集团,(600018),请问目前上港集团沪东公司传统码头改造的进展如何？预计何时能完成？改造完成后能达到或接近上港集团洋山四期的效率吗？,沪东公司传统码头正按照改造计划逐步推进中，作业效率相比传统码头将得到提升。,2021年07月30日
上港集团,(600018),请问上港集团对公司股价有何看法。上港集团前十大股东持股集中，二级市场流通性极差。建议上海同盛、城投等市属国资平台公司减持一部分上港集团股份，有利于增强二级市场流通性。,公司目前持股5%以上股东无减持计划。,2021年07月12日
上港集团,(600018),请问上港集团那么多退休人员的退休金养老金在财务报告的哪个部分体现？,公司离退休人员依据国家有关法规规定，按月领取由社会保险部门发放的基本养老金。,2021年07月12日
上港集团,(600018),上港集团大股东是否有减持意向，建议减持4%，建议其他前十大股东都减持2%。这有利于上港集团的长远发展，有利于上港集团的股价。,公司目前持股5%以上股东无减持计划。,2021年07月02日
上港集团,(600018),上港集团号称全球第一大港，业绩不差但股价长期低迷，这并非价值投资且不符合逻辑。请问上港集团是否有应披露而未披露的事项，是否存在消耗主业板块利润的业务，例如上港足球？长期低迷的股价，消耗的是投资者对公司的信任，这也是公司管理水平有待提高的体现。尽管股价受多重因素影响，但优秀的公司是否真的会被市场长期边缘化？请深入反思内部问题，而非一味归咎于外部因素。,公司不存在应披露而未披露的事项。,2021年07月02日
上港集团,(600018),上港集团官网不能登陆，已有一段时间了。,公司官网目前可登录阅览。,2021年06月24日
上港集团,(600018),上港集团何时发布半年报业绩预告？,公司半年度业绩预增公告已于7月2日进行了发布。,2021年06月30日
上港集团,(600018),上港集团每次都说小洋山北侧按照计划在推进，推进了两年了，投资者就想问问，上港集团口中的计划是怎样的？大概哪年能完工？投资者就是想知道计划的时间表，这不属于商业机密吧？,公司目前正在积极推进相关工作。,2021年06月29日
上港集团,(600018),能不能直接回复问题？让我去看2020年年报附注，我看了八百遍了，没有上港集团这个税收优惠政策，但是这个税收政策是2021年开始的，我问了两遍了，您都让我看年报，到底上港集团在2021年是否享受洋山特殊综合保税区内免增值税的政策，如果不享受，请问为什么？,公司半年度报告将于8月28日在上交所披露，关于2021年享受的税收优惠，请关注届时在半年报中披露的相关内容。,2021年06月29日
上港集团,(600018),国际海运集装箱价格持续大涨，而上港集团旗下的锦江航运集团主要经营日航及长江内的航运，请问上港集团的航运价格与海运价格上涨幅度偏差有多大？难道内河航运价格也由国家相关部委制订？,上海锦江航运（集团）有限公司成立于1983年，主营业务为国际集装箱运输、航运专业服务和航运物流业务，当前主要经营东北亚、东南亚、两岸间的集装箱班轮运输及沿海支线集装箱班轮运输。请关注上海航运交易所发布的近期运价变动情况以获取航运价格信息。,2021年06月22日
上港集团,(600018),据新闻报道，2021年4月初，长三角港口集团在上海举行了揭牌仪式，但大多数新闻媒体并未对此进行报道，该揭牌事项是否属实？据了解，长三角港口集团将实现全要素合并，包括上港集团、浙江海港和江苏港口集团在内，三方是否已就该事项进行过讨论？是否有更高一级的领导主导此次合并？,公司未获悉上述相关消息。,2021年06月22日
上港集团,(600018),上港集团在洋山特殊综合保税区内的子公司，例如盛东、尚东等，是否享有免增值税的待遇？此前新闻报道指出，对于注册在洋山特殊综合保税区内从事装卸货运的企业，可免征增值税。请问上港集团目前能否享受此项优惠政策？,关于公司享受的税收优惠政策，请关注年度报告附注披露的相关内容。,2021年06月18日
上港集团,(600018),上海南港和上港集团都是码头运营商，且地理位置接近，且同属于上海国资委旗下，请问是否构成同一实际控制人旗下的同业竞争？如上港集团认为不涉及同业竞争，请问区分点在哪里？,同业竞争是指公司所从事的业务与其控股股东或实际控制人所控制的其他企业所从事的业务相同或近似，双方构成或可能构成直接或间接的竞争关系。上海南港和本公司不存在上述关系，不构成同业竞争。,2021年06月17日
上港集团,(600018),临港新片区要发展滴水湖金融湾，上港集团是否有意向参与或间接参与其发展？计划以何种方式参与？,公司目前不涉及滴水湖金融湾项目。,2021年06月17日
上港集团,(600018),上港集团小洋山北侧项目新闻报道称预计2021年11月份完工，是否意味着12月份即可投入运营？预期何时能够实现运营？,小洋山北侧开发按照计划稳步推进，目前处于方案优化和规划报审阶段。,2021年06月17日
上港集团,(600018),以色列新海法港，上港集团一直声称2021年年内开港运营，却未明确说明具体几月份可以运营，这是打算拖延至12月份吗？,以色列海法港相关开港工作正在有序推进中，进展情况请持续关注公司相关信息。,2021年06月17日
上港集团,(600018),"尊敬的董秘，您好！我注意到新闻报道中提到上港集团改造北外滩广场，此举为市民提供了休闲游玩的新场所。在此想请问：这一改造项目是无偿进行的吗？是否属于公益性质？上港集团通过该项目获得了哪些益处？

改写后：

新闻中看到上港集团改造北外滩广场，给市民游玩带来了好去处，请问这是无偿的吗？做公益吗？上港集团获得了什么益处？",为积极响应上海市委、市政府要求，落实“人民城市人民建，人民城市为人民”的理念，公司下属国客中心自2020年10月起，积极推进码头开放工作。经过改造，码头将于2021年7月实现开放。届时，国客中心将借开放之势，加大滨水休闲商业业态的开发力度，全力构建具备水岸特色和文化内涵的“世界级滨水空间”。,2021年06月17日
上港集团,(600018),中国远洋2017年通过协议受让了上港集团百分之15的股份，买入价5.45元，持有四年，减去分红，投资成本降至4.823元。换句话说，买入四年，被套四年，不考虑其中的资金时间成本，现在价格为4.64元，请问您如何评价这笔投资？,中国远洋海运集团有限公司于2017年通过协议转让方式入股公司，持有公司15%的股份，以加强与上港集团之间的战略合作。,2021年06月16日
上港集团,(600018),都说港口是国民经济的晴雨表，上港集团作为国资公司如此市场表现，是在说明国民经济的疲软？这与我国欣欣向荣的经济发展势头背离。因此，从逻辑上看，上港集团内部因素可能是导致其市场表现欠佳的主要原因。请上港集团管理层切实利用好国资的优势，提升公司发展内涵，而非僵化地追求稳定和中庸。,公司股价在二级市场上的表现受诸多因素影响。今年一季度，公司归母净利润实现29.53亿元，同比增长77.21%。公司将继续努力提升效益，确保利润的可持续增长。,2021年06月15日
上港集团,(600018),上港集团与中国远洋是战略合作伙伴关系吗？,中国远洋海运集团有限公司在2017年通过协议转让方式入股公司，持有公司15%的股份，以强化其与上港集团之间的战略合作关系。,2021年06月10日
上港集团,(600018),上港集团从去年到今年业绩成长性如何，公司在运营上有无变化，业务板块是否有根据市场走势进行调整？,公司今年一季度营业收入完成76.85亿元，同比增长42.36%，归母净利润完成29.53亿元，同比增长77.21%。公司主营业务为港口相关业务，运营上海港公共集装箱码头和散杂货码头，并涉足港口物流、港口服务、港口商务地产及金融等多元化产业。,2021年05月31日
上港集团,(600018),请问上港集团2021年分红的除权除息日确定了吗？谢谢！,公司将于2020年年度股东大会上审议利润分配方案。关于权益分派的除权登记日、现金红利发放日等事宜，请留意后续公告。,2021年05月31日
上港集团,(600018),上港集团尽快说明是否有未披露事项。作为全球第一大港，在近年来国家经济大力向好的背景下，上港集团的盈利能力却呈现减弱趋势。如此二级市场的表现引发了质疑。请董秘详细说明公司盈利能力变弱的具体原因，是否由于主业受到上港港口体育板块的影响，并要求上港集团切实考虑投资者利益，优化业务板块。,公司不存在应披露而未披露的事项。公司聚焦港口主业，同时在多元产业发展中谋求突破，以增强竞争优势，实现企业稳步发展。今年一季度，公司营业收入为76.85亿元，同比增长42.36%，归母净利润为29.53亿元，同比增长77.21%。,2021年06月02日
上港集团,(600018),自2015年以来，大盘由低点2500多上涨到3600多点，涨幅达到1000多点，而上港集团近6年的时间，股价依然停留在2015年的低点位置，市场的极度不认可与公司龙头地位严重不符。上港集团在此期间也未采取切实措施关注自身发展，从而导致了目前大而不强的局面。这是体制僵化问题还是内部管理问题？上港集团是否有改变现状的计划，请对投资者负起应有责任。,公司股价波动受多种因素影响，其中公司的基本面是重要因素，但宏观经济状况和二级市场供求关系对股价的影响也不容忽视。今年一季度，公司实现归母净利润29.53亿元，同比增长77.21%，公司正努力提升效益，保持利润可持续增长，这是支撑股价最重要的保障。,2021年05月27日
上港集团,(600018),"尊敬的董秘，您好。看到上港集团在职员工数量只有退休员工的一半，为什么会有如此大的差距？假设每位退休员工每年需要十万退休金来养老，那么集团每年在这方面的开支岂不是至少要达到28亿？请问上港集团在这方面每年的具体开支是多少？对此感到迷惑。

精简后：

上港集团在职员工数量只有退休员工的一半，为何存在较大差距。若每位退休员工每年需十万退休金，则集团每年在退休金方面的开支是否至少为28亿？请告知上港集团每年在这方面具体开支情况，目前对此感到困惑。",公司离退休职工人数为历年离退休人员数量的总和。公司离退休人员根据国家有关法规规定，按月领取由社会保险部门发放的基本养老金。,2021年05月21日
上港集团,(600018),上港集团自2015年以来股价长期低迷，盈利能力持续下降，管理能力和水平与目前的位置严重不匹配，是否考虑更换管理层引入更先进的管理经验？切实关注公司市值，给投资者应有的回报。,公司股价波动受多种因素影响，其中公司的基本面是重要因素，同时宏观经济状况和二级市场供求关系对股价的影响也不容忽视。公司持续关注二级市场股价表现，并致力于提升效益增长。公司管理层具备相关专业知识和履职能力，能够胜任管理岗位职责要求。,2021年04月23日
上港集团,(600018),请问上港集团是否按9.9%的比例合并东方海外利润？2021年一季报东方海外有约30亿美元的利润，上港集团按比例应该有约15-20亿人民币的合并利润。为何在利润表没有体现？能否具体说明一下？,东方海外（国际）有限公司在4月公布了一季度未经审核季度运营概要，其中显示一季度收益为30.18亿美元，但未披露一季度利润情况。公司一季度报告的财务信息严格按照企业会计准则编制。,2021年04月29日
上港集团,(600018),作为港口物流龙头企业，上港集团的股价估值偏低，上港集团的股价低迷。上港集团是否有提振计划，比如回购公司股票，以获取一些长期持股股东，使上港集团的实力与龙头地位相匹配。,公司股价波动受多种因素影响，其中公司的基本面是重要因素，同时宏观经济状况和二级市场供求关系的影响也不容忽视。公司持续关注二级市场股价表现，致力于提升效益增长并保持利润可持续增长，这是支撑股价最重要的基础。目前无回购计划。,2021年05月10日
上港集团,(600018),《第三届董事会第十四次会议决议公告》中，上港集团董事会审议通过了《上港集团“十四五”发展规划（2021-2025）》，是否可以全文披露该发展规划，以方便投资人和中小股东了解？,公司已披露2020年年度报告和2020年可持续发展报告，其中包含了“十四五”发展规划的主要内容。详细信息请参阅公司在上交所网站发布的相关年度报告及可持续发展报告。,2021年04月08日
上港集团,(600018),持有上港集团这只股票很长期一段时间了，发现根据规定我都不用交红利税。请问上港集团今年是否会考虑增加现金分红？,公司已于2021年3月30日在上交所网站披露了《上港集团2020年年度利润分配方案公告》，每股派发现金红利人民币0.128元（含税）。,2021年03月30日
